,query,data
1408,analyzing-cassandra-data-using-gpus-part-1,"Originally published at:			https://developer.nvidia.com/blog/analyzing-cassandra-data-using-gpus-part-1/
Editor’s Note: Watch the Analysing Cassandra Data using GPUs workshop. Organizations keep much of their high-speed transactional data in fast NoSQL data stores like Apache Cassandra®. Eventually, requirements emerge to obtain analytical insights from this data. Historically, users have leveraged external, massively parallel processing analytics systems like Apache Spark for this purpose. However, today’s analytics…Powered by Discourse, best viewed with JavaScript enabled"
1409,latest-updates-to-nvidia-cuda-x-ai-libraries,"Originally published at:			Latest Updates to NVIDIA CUDA-X AI Libraries | NVIDIA Technical Blog
Learn what’s new in the latest releases of NVIDIA’s CUDA-X AI libraries and NGC. For more information on NVIDIA’s developer tools, join live webinars, training, and Connect with the Experts sessions now through GTC Digital.  NVIDIA Collective Communications Library 2.6 NVIDIA Collective Communications Library (NCCL) implements multi-GPU and multi-node collective communication primitives that are performance…Powered by Discourse, best viewed with JavaScript enabled"
1410,hands-on-access-to-vmware-s-vsphere-on-nvidia-bluefield-dpus-with-nvidia-launchpad,"Originally published at:			https://developer.nvidia.com/blog/hands-on-access-to-vmwares-vsphere-on-nvidia-bluefield-dpus-with-nvidia-launchpad/
vSphere Distributed Services Engine (project monterey) on LaunchPad provides access to dedicated hardware and software through, so IT teams can get hands-on experience prior to deployment.Powered by Discourse, best viewed with JavaScript enabled"
1411,optimizing-access-to-parquet-data-with-fsspec,"Originally published at:			https://developer.nvidia.com/blog/optimizing-access-to-parquet-data-with-fsspec/
This post details how the filesystem specification’s new parquet model provides a format-aware byte-cashing optimization.Dear Nvidia engineers. Please advise whether do you have C++ library that supports the same approach for access parquet file. Thanks.Dear Nvidia engineers. Please advise whether do you have C++ library that supports the same approach for access parquet file. Thanks.Thanks for the question @evgenik !I am not currently aware of any C++ library that implements all of the optimizations discussed in this article. However, it is my understanding that both Arrow and libcudf perform a subset of these approaches. For example, I know that Arrow uses a pre-buffering strategy, and libcudf coalesces multiple file-system accesses when possible. I suppose that the primary difference is that these are all “read-time” optimizations. I don’t believe either of these libraries offer an optimized file-opening utility (yet).Powered by Discourse, best viewed with JavaScript enabled"
1412,physx-sdk-4-0-available-now,"Originally published at:			https://developer.nvidia.com/blog/announcing-physx-sdk-4-0-an-open-source-physics-engine/
The engine has been upgraded to provide industrial grade simulation quality at game simulation performance. In addition, the PhysX SDK has gone open source! It is available under the simple 3-Clause BSD license. With access to the source code, developers can debug, customize and extend the PhysX SDK as they see fit. New features: Temporal…Powered by Discourse, best viewed with JavaScript enabled"
1413,ai-assesses-infrastructure-quality-in-africa,"Originally published at:			AI Assesses Infrastructure Quality in Africa | NVIDIA Technical Blog
Monitoring infrastructure quality in developing regions is a major goal for international aid organizations, unfortunately gathering up to date and reliable data is expensive and a time-consuming process. To alleviate the burden on aid organizations, researchers from Stanford University developed a deep learning-based method that can assess infrastructure quality from satellite imagery. “Basic infrastructure availability…Powered by Discourse, best viewed with JavaScript enabled"
1414,new-on-the-nvidia-ngc-catalog-riva-ai-updates-to-tensorflow-and-pytorch-containers-plus-a-new-hpc-quantum-espresso-container,"Originally published at:			https://developer.nvidia.com/blog/new-on-the-nvidia-ngc-catalog-riva-ai-updates-to-tensorflow-and-pytorch-containers-and-new-hpc-quantum-espresso-container/
With highly performant software containers, pre-trained models, industry specific SDKs and Helm Charts, the content available on the catalog helps you simplify and accelerate your end-to-end workflows.Powered by Discourse, best viewed with JavaScript enabled"
1415,researching-and-developing-an-autonomous-vehicle-lane-following-system,"Originally published at:			https://developer.nvidia.com/blog/researching-and-developing-an-autonomous-vehicle-lane-following-system/
Four years ago, a system known as PilotNet became the first NVIDIA system to steer an autonomous car along a roadway. This system represents a departure from the classical approach for self-driving in which the process is manually decomposed into a series of modules, each performing a different task. In contrast, PilotNet is a single…Powered by Discourse, best viewed with JavaScript enabled"
1416,cybert-neural-network-that-s-the-tech-to-free-your-staff-from-bad-regex,"Originally published at:			cyBERT: Neural network, that’s the tech; To free your staff from, bad regex | NVIDIA Technical Blog
Cybersecurity logs are generated across an organization and cover endpoints (e.g, computers, laptops, servers), network communications, and perimeter devices (e.g., VPN nodes, firewalls). Using a conservative estimate for a company of 1000 employee devices, a small organization can expect to generate over 100 GB/day in log traffic with a peak EPS (Event Per Second) of…Powered by Discourse, best viewed with JavaScript enabled"
1417,confidential-computing-on-nvidia-h100-gpus-for-secure-and-trustworthy-ai,"Originally published at:			https://developer.nvidia.com/blog/confidential-computing-on-h100-gpus-for-secure-and-trustworthy-ai/
Hardware virtualization is an effective way to isolate workloads in virtual machines (VMs) from the physical hardware and from each other. This offers improved security, particularly in a multi-tenant environment. Yet, security risks such as in-band attacks, side-channel attacks, and physical attacks can still happen, compromising the confidentiality, integrity, or availability of your data and…Powered by Discourse, best viewed with JavaScript enabled"
1418,an-openacc-example-part-2,"Originally published at:			https://developer.nvidia.com/blog/openacc-example-part-2/
You may want to read the more recent post Getting Started with OpenACC by Jeff Larkin. In my previous post I added 3 lines of OpenACC directives to a Jacobi iteration code, achieving more than 2x speedup by running it on a GPU. In this post I’ll continue where I left off and demonstrate how we can use OpenACC directives clauses…Is there a way to look at the accelerated code generated by openacc?By default, the PGI compiler uses the LLVM backend. However, you can use the options ‘-ta=tesla:nollvm,keepgpu’ and it will generate CUDA C code instead and save the file. It basically looks like assembly written in C, but it’s something you can inspect.Powered by Discourse, best viewed with JavaScript enabled"
1419,easily-build-your-first-movie-recommender-system,"Originally published at:			Easily Build Your First Movie Recommender System | NVIDIA Technical Blog
Recommender systems are being deployed everywhere to deliver personalized experiences. Siraj Raval, a former software engineer at Meetup and CBS Interactive, recently launched an entertaining yet informative YouTube channel called Sirajology aimed to inspire and equip developers to build the future. His recent tutorial video explains how you can create a recommender system in just…Powered by Discourse, best viewed with JavaScript enabled"
1420,how-to-run-ngc-deep-learning-containers-with-singularity,"Originally published at:			How to Run NGC Deep Learning Containers with Singularity | NVIDIA Technical Blog
New scientific breakthroughs are being made possible by the convergence of HPC and AI. It is now necessary to deploy both HPC and AI workloads on the same system.   The complexity of the software environments needed to support HPC and AI workloads is huge. Application software depends on many interdependent software packages. Just getting a…Could I ask for advice on how to make GPUDirect work with Singularity?You pulled down the tensorflow-19.11-tf1-py3.sif container and then used the pytorch-19.11-tf1-py3.sifPowered by Discourse, best viewed with JavaScript enabled"
1421,meet-the-researcher-peerapon-vateekul-deep-learning-solutions-for-medical-diagnosis-and-nlp,"Originally published at:			https://developer.nvidia.com/blog/meet-the-researcher-peerapon-vateekul-deep-learning-solutions-for-medical-diagnosis-and-nlp/
‘Meet the Researcher’ is a series spotlighting researchers in academia who use NVIDIA technologies to accelerate their work.  This month’s spotlight features Peerapon Vateekul, assistant professor at the Department of Computer Engineering, Faculty of Engineering, Chulalongkorn University (CU), Thailand. Vateekul drives collaboration activities between CU and the NVIDIA AI Technology Center (NVAITC) including seminars and workshops on…Powered by Discourse, best viewed with JavaScript enabled"
1422,edge-computing-is-essential-to-building-smarter-and-safer-spaces,"Originally published at:			https://developer.nvidia.com/blog/edge-computing-is-essential-to-building-smarter-and-safer-spaces/
A new generation of AI applications at the edge is driving incredible operational efficiency and safety gains across a broad range of spaces. Read how the power of AI and edge computing is critical to building smarter and safer spaces.Powered by Discourse, best viewed with JavaScript enabled"
1423,nvidia-broadcast-engine-empowers-developers-with-ai-tools-for-live-video,"Originally published at:			NVIDIA Broadcast Engine Empowers Developers With AI Tools for Live Video | NVIDIA Technical Blog
The world of live streaming has expanded rapidly this year: Twitch has seen an 89% increase in the number of streamers, while viewership is up 56%.  Meanwhile more employees are working from home and collaborating by video conference.  Background noise in the home and messy rooms can be an inconvenience for those hosting video meetings,…Powered by Discourse, best viewed with JavaScript enabled"
1424,upgrade-to-the-newest-versions-of-nvidia-cuda-x-libraries,"Originally published at:			Upgrade to the newest versions of NVIDIA CUDA-X libraries | NVIDIA Technical Blog
Learn what’s new in the latest releases of cuDNN, CUDA, TensorRT, DALI, and Nsight Compute. cuDNN 7.5 The NVIDIA CUDA Deep Neural Network library (cuDNN) is a GPU-accelerated library of primitives for deep neural networks. This version of cuDNN includes: Multi-head attention for accelerating popular models such as TransformerImproved depth-wise separable convolution for training models…Powered by Discourse, best viewed with JavaScript enabled"
1425,designing-robots-with-nvidia-isaac-gems-for-ros,"Originally published at:			https://developer.nvidia.com/blog/designing-robots-with-isaac-gems-for-ros/
NVIDIA and Open Robotics have entered into an agreement to accelerate ROS2 performance. As a result, the NVIDIA Jetson edge AI platform now offers new NVIDIA Isaac GEMs for ROS software.So should i forget about using NVidia Isaac the one on the Kaya robot and just go all in with ROS2 since Nvidia is improving on ROS2?   Whats the use case for using ISAAc SDK if NVidia is enabling ROS2?Im guessing NVidias original plan was to create a competitor to ROS but that is optimized for NVidia GPU.  BUt now it seems Nvidia has switched gears and will be improving ROS and creating gems for ROS since the ISAAC sdk uptake was low?Please keep it real :)ISAAC ROS is NVIDIA’s effort to support the open-source ROS community with GPU acceleration, developers and customers are welcome to use the GEMS in their applications.
If you are using ISAAC SDK and developing on Kaya, please continue to develop using SDK.If I want to implement a Visual SLAM algorithm using a Realsense Camera and GPU acceleration, am I pursuing the correct way in trying to plug in the Isaac Ros GEMS (isaac_common, isaac_image_pipeline, isaac_ros_visual_odometry) into an existing ROS2 installation?As a first shot, I ran the Elbrus example
bob@desktop:~/isaac/sdk$ bazel run packages/visual_slam/apps:elbrus_visual_slam_realsense
from the Isaac SDK but to my great appointment, this example at least didn’t touch the GPU at all but was computed on CPU solely.  Was this a mistake on my side, could I make it use the GPU? Initially I was planning to use the Isaac SDK, possibly alongside with its ROS bridge but since this doesn’t seem to involve the GPU I switched to the idea mentioned in the first paragraph of using the GEMs.I want to avoid rewriting the whole ROS Visual SLAM algorithm by hand to convert it into something palatable for my Nvidia GPU.Edit:
Ubuntu 18.04; ROS Noetic; Isaac SDK
or
Ubuntu 20.04; ROS Foxy, Isaac GEMS only
… in either case Nvidia T1000, Cuda 11.6Edit No. 2:I have integrated the GEMS to my ROS2 installation and once more: only CPU is used … no errors/warnings though … how can I force the GEMS to use GPU instead? Isn’t that the whole purpose of this???Edit3:Anybody know what could be wrong here?Hi @user150672ROS2 middleware is limiting performance.
Improvements are coming in June for a new Isaac ROS release. This new release works with ROS2 Humble to reduce the load on the CPU.
There will continue to be a CPU component to Visual Odometry, so it will never be zero CPU.Meanwhile, I suggest registering for the new GTC22 and scheduling the calendar for our robotics sessions: Developer Conference Session Catalog | NVIDIA GTCHi, is there a version of issac ros visual odometry version that supports ros1?Actually you could use the Isaac SDK which currently to my knowledge supports only ROS1, however it is also limited to Ubuntu 18.04 (if this is not your native OS you can run it inside a container).Thanks a heap for the information, I’m looking forward to trying the new release as soon as it’s out!Powered by Discourse, best viewed with JavaScript enabled"
1426,cuda-11-2-introduces-improved-user-experience-and-application-performance,"Originally published at:			CUDA 11.2 Introduces Improved User Experience and Application Performance | NVIDIA Technical Blog
CUDA Toolkit is a complete, fully-featured software development platform for building GPU-accelerated applications, providing all the components needed to develop apps targeting every NVIDIA GPU platform.  CUDA 11 announced support for the new NVIDIA A100 based on the NVIDIA Ampere architecture, and CUDA 11.1 delivered support for NVIDIA GeForce RTX 30 Series and Quadro RTX…Powered by Discourse, best viewed with JavaScript enabled"
1427,jetson-project-of-the-month-deepway-ai-based-navigation-aid-for-the-visually-impaired,"Originally published at:			Jetson Project of the Month: DeepWay, AI-based navigation aid for the visually impaired | NVIDIA Technical Blog
Satinder Singh won the Jetson Project of the Month for DeepWay, an AI-based navigation assistance system for the visually impaired. The project, which runs on an NVIDIA Jetson Nano Developer Kit, monitors the path of a person and provides guidance to walk on the correct side and avoid any oncoming pedestrians.  In addition to the…Powered by Discourse, best viewed with JavaScript enabled"
1428,nvidia-clara-platform-augmenting-radiology-with-ai,"Originally published at:			NVIDIA Clara Platform: Augmenting Radiology with AI | NVIDIA Technical Blog
NVIDIA’s Clara is an open, scalable computing platform that enables developers to build and deploy medical imaging applications into hybrid (embedded, on-premise, or cloud) computing environments to create intelligent instruments and automated healthcare workflows. The Clara platform aims to bring the technological advances that have been proven in other industries, like gaming, autonomous vehicles, and…Powered by Discourse, best viewed with JavaScript enabled"
1429,in-the-trenches-at-gtc-scaling-applications-to-a-thousand-gpus-and-beyond,"Originally published at:			https://developer.nvidia.com/blog/trenches-gtc-scaling-applications-thousand-gpus-and-beyond/
By Adnan Boz (GTC 2012 Guest Blogger) Question: Why would you need 50 petaflops of horsepower and a 500,000 scalar processor capable supercomputer? Answer: You need to simulate dynamics of complex fluid systems! On Day 3 of GTC, HPC architect and Ogden prize winner Dr. Alan Gray from the University of Edinburgh described his use of C,…Powered by Discourse, best viewed with JavaScript enabled"
1430,maximizing-gromacs-throughput-with-multiple-simulations-per-gpu-using-mps-and-mig,"Originally published at:			https://developer.nvidia.com/blog/maximizing-gromacs-throughput-with-multiple-simulations-per-gpu-using-mps-and-mig/
In this post, we demonstrate the benefits of running multiple simulations per GPU for GROMACS and show how MPS can achieve up to 1.8X overall improvement in throughput.Hello Alan and Szilárd,Thanks for the very useful post. I have tried implementing the MPS on V100s and have seen a massive improvement in the performance.I am facing an issue with using MPS on nodes with multiple GPUs (two GPUs). I would like your help with the same:I am using a job scheduler (qsub) to submit a gromacs simulation run. Each job requests 1xV100+4xCPUs. I run one independent simulation on each CPU core. Therefore I have 4 parallel ongoing runs. The sample command is as follows:The above command runs perfect and I am able to see nvidia-cuda-mps-server and four gmx_mpi processes on GPU 0.However, the issue arises when the job scheduler assigns another job on the same node. Note that nodes have 2 GPUs, therefore it assigns the jobs to the other GPU (GPU 1). (The same resources are requested and the same script as above was run).The messages/errors on using gmx mdrun are as follows:I also notice this in the log file:The CUDA runtime shows N/A. While for the first job, it shows 11.0.Please note the following:I would really appreciate it if you can help resolve my query. Let me know if you need additional details.Akshay,
PhD student,Thanks,I am new to parallelization and cannot understand running the same job multiple times on the same GPU. I want to run multiple jobs on the same GPU and thus cannot comprehend $INPUT file manipulation.
I hope you can help me.Hi Akshay, can you please provide me with your simulation.sh scriptHi Akshay,In your simulation.sh script, are you setting the CUDA_VISIBLE_DEVICES environment variable? If so, please can you try removing that. When you launch each job with 1xV100, I expect that each device will be available as (the default) GPU 0 in each of the jobs (you can check this with nvidia-smi), such that setting CUDA_VISIBLE_DEVICES to any other value would case the error your see. If you still get the error, then I’m not sure of the cause at the moment but can try and reproduce internally.One other thing to try is launching jobs with multiple GPUs in each job, and using CUDA_VISIBLE_DEVICES in a similar way to that shown in the script in the blog.Best regards,AlanHi Ravis,The relevant lines in the first script given in the blog are L45-51, where I create a new directory specific to each simulation, and copy the (same) input file into that directory. The directory naming structure I use is gpu${i}_sim${j}, such that e.g. for 2 simulations on each of 2 GPUs we would have 4 directories, gpu0_sim0, gpu0_sim1, gpu1_sim0 and gpu1_sim1.In your case, of course you will want to use a different input file in each directory. I suggest to set up these directories in advance, each with the appropriate input file(s), and then for each simulation, simply “cd” into the appropriate pre-existing directory to run the simulation (i.e. remove lines 47,48 and 51 but keep lines 46 and 49).Best regards,AlanHello Dr Alan,I appreciate your response to my queries.1)
No, I am not setting the CUDA_VISIBLE_DEVICES environment variable.
(Though I had also tried running mdrun after setting this as detailed in your blog.)The simulation.sh file solely consists of:2)
I have tried launching jobs with multiple GPUs and used the CUDA_VISIBLE_DEVICES variable. This had worked as expected without errors.  The simulations were running on GPU_ID 0 or 1 based on our CUDA_VISIBLE_DEVICES variable used with gmx mdrun.Some observations:I am attaching the tpr file, in case you would like to test them at your end.
md.tpr (6.1 MB)Thank you,
Akshay.Hi Akshay,Thanks for the info. It looks like you just need to set a unique MPS pipe directory for each job, before launching MPS.To do this for your first job (using, e.g. /tmp/mps1 for the directory):export CUDA_MPS_PIPE_DIRECTORY=/tmp/mps1
mkdir -p $CUDA_MPS_PIPE_DIRECTORY
nvidia-cuda-mps-control -dThen the second job on the same node should be able to use its GPU OK, and can also use MPS in a similar way, as long as it uses a different directory (e.g. /tmp/mps2).Best regards,AlanHello Dr Alan,Thank you very much for the suggestion. I will update you in case the problem remains unresolved.Regards,AkshayI have almost reproduced the results that are given in this post for launching multiple simulations on the A100 GPU using MPS and MIG. Now, I am trying to use the Nvidia Nsights profiler to get a deeper understanding of the system state, GPUs, memory copies, kernel execution times etc. However I am not finding any resource or article that could help in creating the profiles. I tried browsing through the documentation of the nsight tool and tried a lot of different methods to create profiles, however nvtx events are not captured along with some other events. Is there a blog/article which explains how this can be done? Thanks in advance for the help!Hi Dr. Alan,I am able to run the script and get an output of 32 .xtc files. I want to concatenate these separate files into one xtc file that covers the entire simulation. I’ve tried this using the gromacs trjcat utility as well as concatenating using VMD, but the xtc files do not appear to be in chronological order where gpu0_sim0 is the first portion of the trajectory and gpu0_sim1 is the next and so on. The position of the protein makes a large jump when moving from the last frame of one xtc file to the first frame of the next file.  Is there a way to stitch all the separate xtc files together so it is one contiguous trajectory?Thank you,
ReubenPowered by Discourse, best viewed with JavaScript enabled"
1431,gtc-2020-automating-dnn-design-for-drive-agx-platform-aware-neural-architecture-search,"GTC 2020 S21666
Presenters: Arash Vahdat,NVIDIA; Le An,NVIDIA
Abstract
In the past few years, wide applications of deep neural networks (DNN) have contributed to significant progress in various fields such as image classification, object detection, and segmentation. Most of the successful DNNs, such as VGG and ResNet, are designed by humans, which requires in-depth domain expertise and effort. While DNNs have become deeper and wider, the need for fast inference is increasing on (edge) computing devices, while accuracy must be maintained. Therefore, developing state-of-the-art neural networks for resource-constrained applications has become challenging. We’ll present our progress on the automated design of neural networks using hardware-aware neural architecture search (NAS) techniques. We show concrete end-to-end examples from differentiable and latency-reflected search of optimal network architectures to their deployment on NVIDIA’s DRIVE AGX platforms using TensorRT for autonomous-driving-related applications.Watch this session
Join in the conversation below.Powered by Discourse, best viewed with JavaScript enabled"
1432,gtc-2020-inter-gpu-communication-with-nccl,"GTC 2020 CWE21698
Presenters: Sylvain Jeaugey,NVIDIA; Sreeram Potluri, NVIDIA; Ke Wen, NVIDIA; Anton Korzh, NVIDIA; Nathan Luehr, NVIDIA
Abstract
NCCL (NVIDIA Collective Communication Library) optimizes inter-GPU communication on PCI, NVIDIA NVLink, and Infiniband, powering large-scale training for most DL frameworks, including Tensorflow, PyTorch, MXNet, and Chainer. Come discuss NCCL’s performance, features, and latest advances.Connect directly with NVIDIA Experts to get answers to all of your questions on GPU programming and code optimization, share your experience, and get guidance on how to achieve maximum performance on NVIDIA’s platform.Watch this session
Join in the conversation below.Powered by Discourse, best viewed with JavaScript enabled"
1433,gtc-graphics-technology-presentations,"Originally published at:			GTC Graphics Technology Presentations | NVIDIA Technical Blog
Starting on October 5, this fall’s GPU Technology Conference (GTC) will run continuously for five days, across seven time zones. The conference will showcase the latest breakthroughs in graphics technology, as well as many other GPU technology interest areas. Explore topics like AI-enabled applications for content creation or learn about the advanced features for virtualized…Powered by Discourse, best viewed with JavaScript enabled"
1434,turing-h-264-video-encoding-speed-and-quality,"Originally published at:			Turing H.264 Video Encoding Speed and Quality | NVIDIA Technical Blog
All NVIDIA GPUs starting with Kepler support fully-accelerated hardware video encoding;  GPUs starting with Fermi support fully-accelerated hardware video decoding. The recently released Turing hardware delivered Tensor Cores and better machine learning performance, but the new GPU also incorporated new multimedia features such as an improved NVENC unit to deliver better compression and image quality…Turing NVENC is very good, we also did tests and see higher quality than libx264 at slow and veryslow presets, bigger difference is for H264 at High profile, where NVENC is better than libx264 by 10-15%!!! Only think sad is that Pascal generation had 2 NVENC engines so performance were two times better :(While this is a good point, you have to also consider that a single Turing NVENC can outperform a single Pascal NVENC in certain applications.  Looking at NVIDIA's initial v9 SDK Tests, the single Turing NVENC H.264 1080p encoding performance is between 22% (High Quality) and 30% (Low Latency) faster than a single Pascal NVENC would be.  However, as you pointed out, in the 4K HEVC test, the single NVENC encoding performance is the same between both Pascal and Turing (and I would assume Volta as well).NVIDIA's customers will have to weigh the features and functions they need before deciding which generation of card to purchase. Taking what you pointed out, those that need more NVENC's and do NOT need HEVC B Frame / Ray Tracing / Tensor support would be better off purchasing one or more refurbished Quadro P5000/P6000's or Tesla P4/P40's (with 2x NVENC's).  And if they don't need 8K HEVC, even refurbished Quadro GP100's or Tesla P100's (with 3x NVENC's) might be a good choice if the price is justified.  For others that want a mix of the newer technologies though, I'd likely recommend at least one Turing-based card, but the others in a system could be Pascal, again, depending on the need for NVENC's.The main problem with speed is when you use HQ preset for HEVC (which is needed for low resolution channels as it will enable 8x8 CU instead of 16x16 CU for Medium), it will give you only 1/4 performance of P5000 on any Turing Card (600 fps vs 150 fps at 1080p).Second problem is that if you wan't only NVENC there is no need to buy anything better than Quadro RTX 2000 (which is not yet released) as all Quadro GPU has same NVENC speed. We liked model when we pay more for P5000 to have 2xNVENC instead of one in P4000.Currently we use Supermicro servers with 4xGPU, but with this new generation we will need 4x times more GPU, yes they could be cheaper (RTX 4000 or RTX 2000 when released), but we will need to change all our servers to something like SuperServer 6049GP-TRT which can handle 20 GPU or have 4x more servers, this will introduce other problems, from our internal tests we find that it is not very stable to use more than 4 GPU in one server.Quality increase was expected as it is now year 2019, but we didn't expect such drop in performance.This will make GPU NVENC solution much more expensive and when AMD will release new Epyc 2 CPUs there will be no difference between GPU and CPU transcoding performance, speed of 1 Turing NVENC HQ preset =< 1 AMD Epyc2 32cores at libx265 Medium preset.These are all valid points.  You would think NVIDIA would consider making cards similar to Teslas (but specialized just for video applications) that offer multiple NVENC's / NVDEC's without all the other features at a lower price point.  NVIDIA really needs to consider your point about the cost of purchasing Epyc 2's versus Quadro RTX 2000's / 4000's.  While it might make sense at low-scale (mobile / desktop), as you said the cost isn't justified for workstations / servers, especially beyond 4 GPUs in a single system.In my case, I use a video switcher application that only supports Intel QuickSync and NVIDIA NVENC/NVDEC.  I'm considering the purchase of one or more refurbished P5000's (for around US$ 1,250 each), and adding a Turing GPU after the Quadro RTX 2000 is released once I have a justified need for the features Turing offers.Great discussion team, which is the best transcoding card I could buy to install in my super micro server for transcoding? Right now am using M6000 and want to upgrade so I can transcode more AVC services in 1080p.Dear Roman, thanks for the interesting results. A couple of questions: 1. Why did you run x264 without lookahead option for ""High quality? Hard to compare quality of encoders when one of them is started with different options 2. For x264 you set -threads 4. But your CPU is ""Dual Intel Xeon E5-2660v3 @ 2.6 GHz"" where CPU has 10 physical cores. I'd say that ""-threads 10"" looks more appropriate here for performance compassion.Hello Vasily,Thank you for the kind talk.>Why did you run x264 without lookahead option for ""High quality?libx264 uses 40 frames lookahead by default in medium preset, so there's no need to specify that.>I'd say that ""-threads 10"" looks more appropriateWe've observed some time ago that for bigger amount of threads, libx264 sometimes produce bitstream with bitrate being lower than it's set from CLI. It's not a big deal for the desktop CPUs, but for, say, 20 threads on a server-grade CPU it really becomes an issue. I've not checked if this is fixed in more recent libx264 releases, however.OK, I see, thanks. I've raised threading question since you should see another FPS with 10-20 threads what impacts the diagram about number of simultaneous streams for x264.Hello, possible to use h264_nvenc with -profile:v baseline -level 3.0 ?Powered by Discourse, best viewed with JavaScript enabled"
1435,nvidia-s-new-ampere-data-center-gpu-in-full-production,"Originally published at:			NVIDIA’s New Ampere Data Center GPU in Full Production | NVIDIA Technical Blog
NVIDIA today introduced the first GPU based on the NVIDIA Ampere architecture, the NVIDIA A100, is in full production and shipping to customers worldwide. The A100 draws on design breakthroughs in the NVIDIA Ampere architecture — offering the company’s largest leap in performance to date within its eight generations of GPUs — to unify AI…Powered by Discourse, best viewed with JavaScript enabled"
1436,nvidia-omniverse-replicator-generates-synthetic-training-data-for-robots,"Originally published at:			https://developer.nvidia.com/blog/generating-synthetic-datasets-isaac-sim-data-replicator/
Synthetic Data generation cockpit for machine learning (ML) engineers.@jwitsoe
I have done quit a few tutorials on TAO (TLT3) and I would like to do one that uses images produced by NVIDIA Omniverse Replicator for Isaac Sim. I like the Forklift example.
Can you point me in the direction of resources on how to use the NVIDIA Omniverse Replicator for Isaac SimThe upcoming release of Isaac Sim will contain all of the new synthetic data features used in the forklift example. Stay tuned for that release which is scheduled to happen soon.I attempted to install Omniverse and the Issac sim but since I only have a GTX 1080TI it doesn’t work.
Do you have any recommendations for a cloud computing service has the RTX 3070 capability’sHave you seen these docs?[https://docs.omniverse.nvidia.com/app_isaacsim/app_isaacsim/setup.html#docker-cloud-deployment]https://docs.omniverse.nvidia.com/app_isaacsim/app_isaacsim/setup.html#cloud-deploymentExactly what I was looking forThanksIs the synthetic data generated by ISSAC Synthetic data generator annotated and in the KITTI format?Will omniverse run on a RTX 4000The minimum specs say RTX 3070. Does that include the Quadro RTX seriesYes, Isaac Sim can generate data in the KITTI format. Read More: https://docs.omniverse.nvidia.com/app_isaacsim/app_isaacsim/sample_syntheticdata.htmlNow that Issac Sim 2021.2.0 is out.
Yeah
Where can I find the tutorial associated to this Developer Blog post?
"" NVIDIA Omniverse Replicator Generates Synthetic Training Data for Robots""Replicator Composer was used to generate the datasets referred to in the blog post. Documentation on this tool can be found here. 5. Replicator Composer — Omniverse Robotics documentationPowered by Discourse, best viewed with JavaScript enabled"
1437,ai-can-detect-open-parking-spaces,"Originally published at:			AI Can Detect Open Parking Spaces | NVIDIA Technical Blog
With as many as 2 billion parking spaces in the United States, finding an open spot in a major city can be complicated. To help city planners and drivers more efficiently manage and find open spaces, MIT researchers developed a deep learning-based system that can automatically detect open spots from a video feed.    “Parking spaces…Powered by Discourse, best viewed with JavaScript enabled"
1438,automated-analysis-of-disaster-damage,"Originally published at:			Automated Analysis of Disaster Damage | NVIDIA Technical Blog
Researchers from Purdue University are using deep learning to dramatically reduce the time it takes for engineers to assess damage to buildings after disasters. Engineers need to quickly document the damage to buildings, bridges and pipelines after a disaster. “These teams of engineers take a lot of photos, perhaps 10,000 images per day, and these…Powered by Discourse, best viewed with JavaScript enabled"
1439,scaling-language-model-training-to-a-trillion-parameters-using-megatron,"Originally published at:			Scaling Language Model Training to a Trillion Parameters Using Megatron | NVIDIA Technical Blog
Natural Language Processing (NLP) has seen rapid progress in recent years as computation at scale has become more available and datasets have become larger. At the same time, recent work has shown large language models to be effective few-shot learners, with high accuracy on many NLP datasets without additional finetuning. As a result, state-of-the-art NLP…Happy to answer questions on the post or the work more broadly! More details are in our arXiv paper: [2104.04473] Efficient Large-Scale Language Model Training on GPU Clusters Using Megatron-LM.Our work is open sourced at GitHub - NVIDIA/Megatron-LM: Ongoing research training transformer models at scale and we would love for people to try it out!Powered by Discourse, best viewed with JavaScript enabled"
1440,airborne-sensors-accurately-monitor-crops-in-real-time,"Originally published at:			https://developer.nvidia.com/blog/airborne-sensors-accurately-monitor-crops-in-real-time/
Researchers use advanced remote sensing and machine-learning algorithms to quickly monitor crop nitrogen levels, central to informing sustainable agriculture.Powered by Discourse, best viewed with JavaScript enabled"
1441,maximize-performance-and-portability-of-hpc-apps-with-hpc-sdk-v21-11,"Originally published at:			Maximize Performance and Portability of HPC Apps with HPC SDK v21.11 | NVIDIA Technical Blog
The latest NVIDIA HPC SDK includes a variety of tools to maximize developer productivity, as well as the performance and portability of HPC applications.Powered by Discourse, best viewed with JavaScript enabled"
1442,nvidia-drive-os-5-2-6-linux-sdk-now-available,"Originally published at:			NVIDIA DRIVE OS 5.2.6 Linux SDK Now Available | NVIDIA Technical Blog
NVIDIA DRIVE OS 5.2.6 Linux SDK is now available on the NVIDIA DRIVE Developer site, providing developers with the latest operating system and development environment purpose-built for autonomous vehicles. As the foundation of the NVIDIA DRIVE SDK, NVIDIA DRIVE OS is designed specifically for accelerated computing and artificial intelligence. It includes NVIDIA CUDA for efficient…Powered by Discourse, best viewed with JavaScript enabled"
