,query,data
483,trying-to-convert-detectron2s-keypoint-rcnn-r-50-fpn-3x-to-tensorrt,"Hi, so following the Tensorrt’s Github page, I was successfully able to generate the TensorRT engine for mask_rcnn and faster_rcnn.But when it comes to keypoint_rcnn, while the engine did got created but the output I get is not actual keypoints but the keypoint heatmaps.Now I do know that the support for detectron2 to tensorrt is specifically supported for mask_rcnn but still, since I am not very skilled at this, I was hoping to get some ideas.Thank You.TensorRT Version: 8.6
GPU Type: NVIDIA GeForce RTX 3070 Ti
CUDA Version: 12.0
CUDNN Version:  8.8
Operating System + Version:  Ubuntu 20.04
Python Version (if applicable): 3.8
PyTorch Version (if applicable): 2.1Keypoint ONNX: https://drive.google.com/file/d/1po8GkgTc8lr020Wpnqjr5Wpqw9imr8_R/view?usp=share_linkKeypoint Converted ONNX:  https://drive.google.com/file/d/12Ncepg8qPmmIuCMzvNnHb5SdAN4cwgtU/view?usp=share_linkJust follow this linkrelease/8.6/samples/python/detectron2NVIDIA® TensorRT™, an SDK for high-performance deep learning inference, includes a deep learning inference optimizer and runtime that delivers low latency and high throughput for inference applicat...Hi,We couldn’t successfully build the TensorRT engine using the ONNX file shared.
Please share with us more details of the problem, logs with the issue repro model, and sample data.Thank you.Please request the converted keypoint onnx file one more time.
Thank You.Hi,Sorry for the delayed response. Could you please give more details on your query?
Please refer to the following (mentioned in the sample readme) to learn more about Detectron’s output.The outputs of the graph are the same as the outputs of the EfficientNMS_TRT plugin and segmentation head output, name of the last node is detection_masks , shape is [batch_size, max_proposals, mask_height, mask_width] , dtype is float32.Please check the below for sample output resultsrelease/8.6/samples/python/detectron2NVIDIA® TensorRT™, an SDK for high-performance deep learning inference, includes a deep learning inference optimizer and runtime that delivers low latency and high throughput for inference applicat...Thank you.Hi, I generated an onnx file for keypoint and then further generating the converted onnx for tensorrt engine.
Thing is that in the output, instead of keypoint x, y points, I get the keypoint heatmap values.I will attach the onnx and the converted onnx.Onnx:Google Drive file.Converted Onnx:Google Drive file.If you see the onnx file, at node ConstantOfShape_2057, I can see the xy_preds .
onnx2467×1259 70.3 KBBut on the converted onnx at the last node (gather), the output dimension is 100x17x56x56 which I think are heatmap values since I believe xy_preds should be 100x17x3x3.
I modified the converted onnx python code by doing something like this. (took reference from TensorRT’s github)Could you please help me with the converted onnx? Maybe I am doing something wrong?EDIT:
From what I understand the problem could be is that, xy_pred stuff happens after the  resize node but in the code, after getting the last resize, I am just gathering it.Somehow I want to insert the node ConstantOfShape_2057 but whenever I try to insert it in the code, it throws error.Thanks.Powered by Discourse, best viewed with JavaScript enabled"
484,nv-gesture-dataset,"I aim to use the [NVIDIA Dynamic Hand Gesture Dataset] in a project wherein Im bulding a nn architecture to classify hand gestures. For some reason I followed all the steps on these links and my computer was unable to open the dataset files at all. Anyone have any idea why this is?regards,
Varun
Online Detection and Classification of Dynamic Hand Gestures with Recurrent 3D Convolutional Neural Networks | Research (nvidia.com)Hi,This forum talks more about updates and issues related to the TensorRT.
We recommend that you please reach out to the relevant platform to get better help.Thank you.Powered by Discourse, best viewed with JavaScript enabled"
485,segmentation-fault-when-using-resize,"When converting Mask-RCNN from onnx to trt trtexec , the segfault (‘Segmentation fault (core dumped)’) happened. I check the size of tensor before resize is (1,1,30,30) and target is (1, 1, 275, 442). I used code base of torchvision when implementing Mask-RCNN. Any help would much appreciated!TensorRT Version: 8.6.0.12-1+cuda11.8
GPU Type: 3060 Ti
Nvidia Driver Version: 530.30.02
CUDA Version: 12.1
CUDNN Version:
Operating System + Version: Ubuntu 20.04 LTS
Python Version (if applicable):
TensorFlow Version (if applicable):
PyTorch Version (if applicable):
Baremetal or Container (if container which image + tag):ONNX file: LINK
Log of trtexec: LINK./trtexec --onnx=maskrcnn.onnx --verbose
image1370×378 175 KB
Hi,
Request you to share the ONNX model and the script if not shared already so that we can assist you better.
Alongside you can try few things:This NVIDIA TensorRT 8.6.0 Early Access (EA) Quick Start Guide is a starting point for developers who want to try out TensorRT SDK; specifically, this document demonstrates how to quickly construct an application to run inference on a TensorRT...import sys
import onnx
filename = yourONNXmodel
model = onnx.load(filename)
onnx.checker.check_model(model).
2) Try running your model with trtexec command.master/samples/trtexecNVIDIA® TensorRT™, an SDK for high-performance deep learning inference, includes a deep learning inference optimizer and runtime that delivers low latency and high throughput for inference applicat...
In case you are still facing issue, request you to share the trtexec “”–verbose"""" log for further debugging
Thanks!Powered by Discourse, best viewed with JavaScript enabled"
486,welcome-to-the-computer-vision-image-processing-forum,"What challenges are you facing with building Computer Vision solutions?Powered by Discourse, best viewed with JavaScript enabled"
487,status-health-of-riva-models,"Hi is there any whay to check if the ststus or the health of models loaded.
For example, if at some point the inference server stops, is there any way to know that.Hi @aman.rai1Thanks for your interest in Riva,
I will check for more inputs from the team,But for now you can get the status by running the below docker commanddocker logs riva-speechThanksHi @rvinobhayes, I have been using the same, but I would love to have something which is just as easy as pinging the server and analysing ther response code rather than monitoring the logs 24/7.Thankst I would love to have something which is just as easy as pinging the server and aThere’s a health proto? You can ping the /health endpoint. Check out grpccurl on github and you’ll be able to list the available endpointsDid you find a way to check the status?Hi @nharoApologies for the delay,I will check with the team again and confirm if we have anythingThanksRiva implements  GRPC health checking .  Using a tool like grpcurl you can easily check this from command line, or via k8s with liveness  probesWatch a container for changes:Powered by Discourse, best viewed with JavaScript enabled"
488,as-tensor-error-in-keras,"I am using keras/tensorflow in R and have an issue with as_tensor.My test data example looks like :X1 X2
-1 9837
-1 10000
-1 10154
-1 10000
-1 9894
-1 10000When I run, as_tensor, I receive the error :
Error: basic_string::substr: __pos (which is 2354882) > this->size() (which is 1177900)I am able to run as_tensor on the individual columns, but not on the whole dataset. All of the data is the same type, int. Also, I made sure I do have any NA.How do I debug this?ThanksWindows
R/Keras/Tensorflow
NVIDIA GeForce GTX 1650 Ti with Max-Q Design
Driver Version 517.13
tensorflow/core/platform/cpu_feature_guard.cc:142] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX AVX2I tensorflow/core/common_runtime/gpu/gpu_device.cc:1510] Created device /device:GPU:0 with 2143 MB memory:  → device: 0, name: NVIDIA GeForce GTX 1650 Ti with Max-Q Design, pci bus id: 0000:01:00.0, compute capability: 7.5
TensorFlow built with CUDA:  TRUEtensorflow/core/common_runtime/gpu/gpu_device.cc:1510] Created device /device:GPU:0 with 2143 MB memory:  → device: 0, name: NVIDIA GeForce GTX 1650 Ti with Max-Q Design, pci bus id: 0000:01:00.0, compute capability: 7.5tensorflow::tf_version()
[1] ‘2.6’Hi @Kbulls1 ,
This forum talks about issues related to TensorRT.
Request you to raise the issue on Keras/Tensorflow Forum.
ThanksPowered by Discourse, best viewed with JavaScript enabled"
489,meet-nvidia-ai-developer-experts-march-20-23-2023,"Join virtually at GTC 2023 March 20-23 to discover the latest AI technologies including Generative AI, Speech AI, Ray Tracing, Real-Time Graphics, and Neural Graphics and see how they are accelerating digital human and professional visualization development.Don’t forget to add the GTC Keynote [S52226] on March 21st at 8:00 AM PT, to your calendar to get insight into the latest technology breakthroughs NVIDIA is making across industries.We have sessions for developers of all disciplines. Here’s a curated list of all the MUST-SEE sessions:Recommended Professional Visualization Developer SessionsRecommended Avatar SessionsRecommended Video Streaming and Conferencing SessionsLearn More: nvidia.com/gtcPowered by Discourse, best viewed with JavaScript enabled"
490,how-chunk-size-padding-size-and-other-build-configs-affect-behavior-of-streaming-asr,"Hardware - GPU T4
Hardware - CPU (Unknown, AWS g4dn.xlarge instance)
Operating System - Amazon Linux 2 ECS GPU optimized AMI
Riva Version - 2.0Our team has been working on optimizing the performance of Riva for our use case: Arabic streaming ASR.Specifically we’re trying to improve the latency of intermediate responses and the accuracy of partial transcripts.
We’re currently using a CitriNet model trained with NeMo.
There are many build parameters riva-build provides, which is great, but there is limited documentation on how each parameter affects the performance of the final model.We’ve found the parameters that affect the behavior the most are:The only resources we’ve found are:From our experimentation, we’ve observed the following behaviors:This seems to be in line with what the documentation describes as “low-latency” vs. “high-throughput” models, but brings up some questions:We’re hoping we can get more input from someone on the Riva team to provide more context on how these build configurations specifically, including others, affect the accuracy and latency of the deployed model.
3rd party resources would be helpful here as well.We’d also like to know which model configurations will fail at runtime, since we’ve found some configurations that result in models that don’t work!
An example of such a model is on with the following configuration:These configurations should be handled accordingly at build time and not run time.Hi @pineapple9011Thanks for your interest in Riva,Apologies for the delay,I will check regarding your questions/queries further with the team and get back to youThis post has the potential to be extremely useful to the company. @rvinobha can you please check with the team and have someone respond to this query? It would be central to successful usage of riva with TAO/NeMo as well!Hi @ShantanuNair and @pineapple9011Thanks for your interest in Riva,We will be updating the documentation to better explain the above discussed aspects, I will check with the team regarding the availability and let you knowThanksHello @rvinobha,I hope you have some updates regarding the topic discussed earlier. I am also currently working on optimizing the performance of the RIVA ASR pipeline, and I find the padding parameters in the feature extractor quite confusing.For instance, when I use the following settings in my ASR pipeline:everything works smoothly. However, if I make a change to the settings like this:I encounter the following message during Triton initialization: padding_factor*chunk_size must be greater than left_padding_size+right_padding_size in feature extractor. This confuses me because I actually decreased the values of left_padding_size and right_padding_size, so how is it possible that the condition becomes greater? Moreover, I’m not sure what the “padding_factor” refers to or where I can adjust it.I appreciate any insights or clarifications you can provide on this matter. Thank you in advance!Powered by Discourse, best viewed with JavaScript enabled"
491,how-to-inference-with-2-different-shape-outputs,"I used the BERT demo in TensorRT github,here come the linktrt6.0I got my bert model with 2 difference shape outputs, which i use network.mark_output() to make them become the output of engine one by one, it works and i successfully build the engine.
[TensorRT] INFO: Detected 3 inputs and 2 output network tensors.
[TensorRT] INFO: Detected 3 inputs and 2 output network tensors.
[TensorRT] INFO: Detected 3 inputs and 2 output network tensors.
[TensorRT] INFO: Saving Engine to bert_slot_384.engine
[TensorRT] INFO: Done.But problem happens when i use inference.py to do inference, i didn’t changed any code of cuda and memory part, which comes with such error message,and if only one output it can do inference.“”""
[TensorRT] ERROR: engine.cpp (165) - Cuda Error in ~ExecutionContext: 700 (an illegal memory access was
encountered)
[TensorRT] ERROR: INTERNAL_ERROR: std::exception
[TensorRT] ERROR: Parameter check failed at: …/rtSafe/safeContext.cpp::terminateCommonContext::165, condition:
cudaEventDestroy(context.start) failure.
[TensorRT] ERROR: Parameter check failed at: …/rtSafe/safeContext.cpp::terminateCommonContext::170, condition:
cudaEventDestroy(context.stop) failure.
[TensorRT] ERROR: …/rtSafe/safeRuntime.cpp (32) - Cuda Error in free: 700 (an illegal memory access was
encountered)
terminate called after throwing an instance of ‘nvinfer1::CudaError’
what():  std::exception
Aborted (core dumped)
“”""TensorRT Version: 6.0
GPU Type: 2080TI
Nvidia Driver Version: 418.39
CUDA Version: 10.1Hi, Request you to share your model and script, so that we can help you better.Alternatively, you can try running your model with trtexec command.
https://github.com/NVIDIA/TensorRT/tree/master/samples/opensource/trtexecThanks!here comes the code of get oputput from engine,just like the one in
https://github.com/NVIDIA/TensorRT/tree/master/samples/opensource/trtexecthanksProvided the code in my .py file. And i think that the code in inference.py was designed for one output, maybe we need to change it to apply for 2 different shape outputs. Do you have any experience or example, thanks a lot.Hi @501967143,We don’t have an example to provide.
As you already created one output, please create another output to just mimic d_output in the shared code.Thank you.I have created an open source, well documented project which demonstrates how you can run inference with single / multiple input - single / multiple output models with batching support in C++. It can be found here.Powered by Discourse, best viewed with JavaScript enabled"
492,tensorrt-conversion-from-tensorflow-with-custom-op,"Hi, I  am trying to convert my tensorflow model with a custom op to a tensorRT model. I use the trtexec commandline tool to do so. I first convert the model from tensorflow to ONNX with tf2onnx which has my custom op that I included by passing the .so file (custom op library file) to tf2onnx. Later when I try to convert it to a TRT model I am unable to do so. I use the -plugin command line option with trt exec to which I pass the .so file.
This the error that I am currently running into. It is unable to even read the .so file. It says its not at the location mentioned, even though it is there.
Am I doing something wrong here or is there anyother way where I can convert my TF model with custom op in .so file to TRT?
Here is the command I am running and below is the error log.trtexec --onnx=model_on.onnx --plugins=…/image_patch.so --saveEngine=engine.trt[08/03/2023-16:41:57] [I] TensorRT version: 8.6.1
[08/03/2023-16:41:57] [I] Loading standard plugins
[08/03/2023-16:41:57] [I] Loading supplied plugin library: …/image_patch.so
[08/03/2023-16:41:57] [E] Uncaught exception detected: Unable to open library: …/image_patch.so due to libtensorflow_framework.so.2: cannot open shared object file: No such file or directory
&&&& FAILED TensorRT.trtexec [TensorRT v8601] # trtexec --onnx=model_on.onnx --plugins=…/image_patch.so --saveEngine=engine.trtPowered by Discourse, best viewed with JavaScript enabled"
493,different-engines-give-different-inference-results-when-using-the-same-onnx-model-and-giving-the-same-input,"There are some custom operators in my onnx model, and I implemented their plugins on tensorrt. When I use tensorrt to read this onnx model and run it multiple times for the same input, different engines will be given. Some engines give correct inference results, while some engines give incorrect inference results.
This onnx file is exported with pytorch.
In this case, which aspect of the problem do I need to locate first? Thanks a lot.TensorRT Version: 8.2 GA
GPU Type: rtx 3060
Nvidia Driver Version: 31.0.15.1702
CUDA Version:  11.4
CUDNN Version: 11.4
Operating System + Version: Windows 11
PyTorch Version (if applicable): 1.9.0+cu111Hi,
Request you to share the ONNX model and the script if not shared already so that we can assist you better.
Alongside you can try few things:This NVIDIA TensorRT 8.6.0 Early Access (EA) Quick Start Guide is a starting point for developers who want to try out TensorRT SDK; specifically, this document demonstrates how to quickly construct an application to run inference on a TensorRT...import sys
import onnx
filename = yourONNXmodel
model = onnx.load(filename)
onnx.checker.check_model(model).
2) Try running your model with trtexec command.master/samples/trtexecNVIDIA® TensorRT™, an SDK for high-performance deep learning inference, includes a deep learning inference optimizer and runtime that delivers low latency and high throughput for inference applicat...
In case you are still facing issue, request you to share the trtexec “”–verbose"""" log for further debugging
Thanks!I have an onnx model with a total of three operators, among which operator 1 and operator 2 are my custom plug-ins. When parsing in tensorrt, the values ​​of output1 and output3 are both correct, but output2 is incorrect. But I copied the output pointer from the video memory with cudaMemcpy in enqueue() in Operator 2, and the printed value is correct.
How can I debug this problem? Thanks.There are my custom operators in onnx. I use onnx.checker.check_model(model), it will report an error saying that there is no custom plug-in. But I use print(model) to see the network is correct.Powered by Discourse, best viewed with JavaScript enabled"
494,are-those-cudnn-backend-apis-descriptions-conflict-with-each-other,"In cudnn Backend API references, The subsection 9.2.5.cudnnBackendGetAttribute() says that "" This function will return CUDNN_STATUS_NOT_INTIALIZED if the descriptor was already successfully finalized."". But in subsection 9.2.4. cudnnBackendFinalize() says that “Getting attributes using cudnnBackendGetAttribute() is only allowed when the finalized state of the descriptor is true .”
I think the above description are conlict with each other.  From some secrions, I can see that the cudnnBackendGetAttribute() after called after the cudnnBackendCreateDescriptor() and before calling cudnnBackendFinalize().
Besides the above questions, I also want to know the work that cudnnBackendInitialize and cudnnBackendFinalize actually do. Is cudnnBackendInitialize set some default values according to the type of the descriptors? Besides set the finalized flag, what happens when calling the cudnnBackendFinalize? Is cudnnBackendFinalize will check the status descriptor that exists in the attributes of current descriptor( current refers to the parameters of the API cudnnBackendFinalize)Hi @182yzh ,
This might be a bug. We are checking internally if this is the case.
Shall provide you the update soon
ThanksPowered by Discourse, best viewed with JavaScript enabled"
495,how-to-enable-dynamic-batching-for-models-on-triton-inference-server,"I am trying to host a custom model on Triton Inference server and I am trying to enable dynamic batching for the model.I am converting a pytorch model to onnx and enabling dynamic batching on the input and output nodes.I attach a copy of the script i use to convert from pytorch to onnx in the attachments and a copy of my config.pbtxt file.export_onnx.py (683 Bytes)
config.pbtxt (270 Bytes)E0522 09:23:57.598550 82 model_repository_manager.cc:1215] failed to load ‘par’ version 1: Invalid argument: model ‘par’, tensor ‘512’: for the model to support batching the shape should have at least 1 dimension and the first dimension must be -1; but shape expected by the model is [1,22]Powered by Discourse, best viewed with JavaScript enabled"
496,guidance-on-egpu-for-windows-laptop,"I have an HP Zbook with i9 , 32GB RAM and NVIDIA RTX A2000 GPU(4 GB) under Windows 10. Have Thunderbolt 4/USB C-type port on the laptop.What are my options on eGPU ?quite often I run out of memory while training. (Tensoflow/Keras) so was thinking of an eGPU .guidance appreciated.Check out: https://egpu.io/Thanx…will have a look at it.Powered by Discourse, best viewed with JavaScript enabled"
497,bash-riva-start-sh-never-complete-on-jetson-agx-orin,"Please provide the following information when requesting support.Hardware - Jetson AGX Orin
Hardware - CPU
Operating System: JetPack 5.0.2
Riva Version: riva_quickstart_arm64_v2.8.1
TLT Version (if relevant)
How to reproduce the issue ? (This is for errors. Please share the command and the detailed log here)Today I have flashed the latest JetPack 5.0.2 into the Jetson AGX Orin unit. Then I have downloaded the riva_quickstart_arm64_v2.8.1When I run the bash riva_init.sh,  it finishes without any error except the bash riva_start.sh.Can you please give me the suggestion how to solve the problem?Thanks
JimmyStarting Riva Speech Services. This may take several minutes depending on the number of models deployed.
53b96b57a1999e4006324210317be0156a8a3bb9cb64bb476dc1e620468be53c
docker: Error response from daemon: failed to create shim: OCI runtime create failed: runc create failed: unable to start container process: error during container init: error running hook #0: error running hook: exit status 1, stdout: , stderr: Auto-detected mode as ‘csv’
invoking the NVIDIA Container Runtime Hook directly (e.g. specifying the docker --gpus flag) is not supported. Please use the NVIDIA Container Runtime instead.: unknown.
Error response from daemon: Container 53b96b57a1999e4006324210317be0156a8a3bb9cb64bb476dc1e620468be53c is not running
Waiting for Riva server to load all models…retrying in 10 seconds
Waiting for Riva server to load all models…retrying in 10 secondsHi @jimmyqThanks for your interest in Riva,Please share yourThanks for your jist of log, i also recommend to check the NGC setup
the ngc files would be present in $HOME/.ngc
open the config file (PLEASE DO NOT EDIT THIS FILE), (PLEASE DO NOT SHARE THIS FILE AS IT CONTAINS SENSITIVE INFORMATION)
and check for format_type, if it is set as csv and not json,
Run ngc config set and change the type as json (prompted on step 3 after API key and ORG), and retry the setup again, and let us know if it worksThanksinit.log (18.3 KB)
start.log (2.8 KB)Hi @rvinobha,But I still have the same problem:  run riva_start.sh has the error as seen in the attached the start.logThanks so much for help
JimmyOr it may be the docker version related problem?Hi @jimmyqCan you kindly verify Step 6 from the below document has been performedScripts and utilities for getting started with Riva Speech Skills on Embedded platformsYou have set the default runtime to nvidia on the Jetson platform by adding the following line in the /etc/docker/daemon.json file. Restart the Docker service using sudo systemctl restart docker after editing the file.
""default-runtime"": ""nvidia""
and perhaps try againHi @rvinobha,Here is my /etc/docker/daemon.json file.{
“runtimes”: {
“nvidia”: {
“path”: “nvidia-container-runtime”,
“runtimeArgs”: ,
“default-runtime”: “nvidia”
}
}
}After I have done: sudo systemctl restart docker, I have done:bash riva_clean.sh
bash riva_init.sh
bash riva_start.shWhile first two commands has no problem, the riva_start.sh still face the same problem.I am thinking to re-flash the JetPack5.0.2 image into my Jetson AGX Orin and then to try the Riva again.  I guess that my docker may need to be downgraded?If you have new suggestions, please let me know since I need to make the RIVA working on the Jetson Orin.Thanks
JimmyHi @jimmyqWhat is the current version of your dockerThanksHi JimmyAre you sure your daemon.json is correct? Pleas take a look onto Upgrading to the NVIDIA Container Runtime for Docker :: DGX Systems Documentation Chapter 4{
“default-runtime”: “nvidia”,
“runtimes”: {
“nvidia”: {
“path”: “/usr/bin/nvidia-container-runtime”,
“runtimeArgs”: 
}
},}Just got the Jetson Orin nano dev kit.
I am having the exact same issue. Was this resolved and how?Hi @adventuredaisy  and @er-er-haThanks for your interest in RivaThe Problems could be because ofFor Riva 2.9.0, Jetpack 5.0.2 should be used.
But if you are using latest version Riva 2.10.0 release Jetpack 5.1, should be used.
https://docs.nvidia.com/deeplearning/riva/user-guide/docs/release-notes.html#key-features-and-enhancementsCan you check your Jetpack version and provide us feedbackThanksPowered by Discourse, best viewed with JavaScript enabled"
498,broken-link-to-source-code-on-dfp-example-docs,"wanted to have a look at the new source code but the link to the source code on the new morpheus docs for DFP inferencing example is broken
the link to the doc is : https://docs.nvidia.com/launchpad/ai/ai-workflow-dfp/latest/ai-workflow-dfp-step-02.html
the broken link to the source code is : https://catalog.ngc.nvidia.com/enterprise/orgs/nvaie/resources/cybersecurity_dfp_sourceThanks Tamir, you’ve identified a gap in our public LaunchPad documentation. We’re working on fixing that ASAP.Essentially, one has to register for NVIDIA AI Enterprise to access the workflow charts, containers, and resources from NGC. This will be made clearer in the pending doc update.Powered by Discourse, best viewed with JavaScript enabled"
499,system-reboot-when-running-tensorrt-on-536-40-driver,"I am running object detection on my GPU inside a container.  When the object detection runs, my system will hard reboot, no bluescreen, and no warnings in any system logs.I rolled back to driver version 528.49 and the issue goes away and object detection runs without issue.  I’m not yet sure where between 528 and 536 this starts happening.TensorRT Version: 8.4.1.5 - 8.6.1
GPU Type: GTX 1080ti
Nvidia Driver Version: 536.40
CUDA Version: 11.7 - 12.1
CUDNN Version: 8.7 - 8.9
Operating System + Version: Windows 11 + WSL2 (Ubuntu 20.04)
Python Version (if applicable): 3.9
TensorFlow Version (if applicable):
PyTorch Version (if applicable):
Baremetal or Container (if container which image + tag):  Package frigate · GitHubIssue observed using various yolo models generated from GitHub - yeahme49/tensorrt_demos: TensorRT MODNet, YOLOv4, YOLOv3, SSD, MTCNN, and GoogLeNet.
This model is automatically downloaded and converted when the above container runs.docker-compose.yml (640 Bytes)
config.yml (816 Bytes)Hi,We recommend you please install the TensorRT from https://developer.nvidia.com/nvidia-tensorrt-8x-download or TensorRT | NVIDIA NGC and try again.Thank you.Powered by Discourse, best viewed with JavaScript enabled"
500,dealing-with-data-dependent-slices-in-tensorrt-8-4,"I’m exporting a model that uses a custom operator (from pytorch_scatter), so I wrote a custom TRT plugin that implements the operator and I’m now trying to export a custom model with it.torch_scatter.scatter_sum (the function that I am trying to export) has dynamic output shape based on the data in one of its parameters and, since this doesn’t seem to be supported in TRT 8.4 (especially so for a TRT plugin), I thought of precalculating the value at which the output needs to be sliced, running the plugin op with a fixed output shape and following it with a sliceTo keep things extremely simple and only test the bare minumum, I wrote the following pytorch model:This can be exported successfully to ONNX. After applying the necessary node changes to place the TRT_PluginV2 ONNX node, we get this onnx model.Finally, I try to export the model with:This raises the following error:What is the meaning of the error? Am I doing something wrong or misunderstanding how Slice should be used?TensorRT Version: 8.4
GPU Type: Tesla V100
Nvidia Driver Version: 515.65
CUDA Version: 11.2
CUDNN Version: 8.1.1
Baremetal or Container (if container which image + tag): BaremetalHi,
Please refer to below links related custom plugin implementation and sample:This Samples Support Guide provides an overview of all the supported NVIDIA TensorRT 8.6.0 Early Access (EA) samples included on GitHub and in the product package. The TensorRT samples specifically help in areas such as recommenders, machine...TensorRT is an SDK for high performance, deep learning inference. It includes a deep learning inference optimizer and a runtime that delivers low latency and high throughput for deep learning…While IPluginV2 and IPluginV2Ext interfaces are still supported for backward compatibility with TensorRT 5.1 and 6.0.x respectively, however, we recommend that you write new plugins or refactor existing ones to target the IPluginV2DynamicExt or IPluginV2IOExt interfaces instead.Thanks!Hello,
I had already seen the Sample Support Guide (the one you link is for version 8.6 EA, while I’m on 8.4, but they seem to be equivalent for the problem at hand).The custom plugin is written for IPluginV2DynamicExt. From what I read in the developer guide, the *IOExt interface is intended for plugins needing INT8 support, which is not the case for me.Powered by Discourse, best viewed with JavaScript enabled"
501,nvaudioeffects-dll-missing-function-listed-in-programming-guide,"Hello,The Maxine Audio Effects SDK discusses VAD (Voice Activity Detection) algorithm as part of the noise suppression feature. The enabling/disabling of VAD is available in Windows however the function ‘NvAFX_GetBoolList’ to request the status is missing. The programming guide does not state this is Linux only.DLL Viewer644×518 27.7 KBany update on this?Sorry for the delay on response. I forwarded this to the Maxine engineering team on Thursday and they’re looking into it.Powered by Discourse, best viewed with JavaScript enabled"
502,cuda-error-out-of-memory-out-of-memory,"I was training a model and interrupted it during training to modify learning rate parameter. On next training, during model initialisation it started to throw errors:It tries to allocate the memory, sometimes it successfully gets to ~8gb and initialize the model, and training process goes as usual. But process is not stable.I’ve googled a bit, and found a kinda solutionIt successfully initialize the model, compiles it, but crashes on first epoch:File was still there. And it’s a bit strange that it starts to throw these errors. But I’ve reinstalled cuda, cudnn, tensorflow just in case.To check the correct cuda+cudnn+tensorflow installation, I’ve ran import tensorflow as tf; print(tf.reduce_sum(tf.random.normal([1000, 1000]))), which imports tensorflow and does some basic tensor manipulations.As you can see, it executes the function using cuda, but before that, throws the same error.I could think that this is a vram issue, but occt test OK(but it checks only 10gb), mods\mats check OK, gaming is OK. I couldn’t find any solution on how to test cuda perfomance with using batches of memory. I’ll get 2080ti soon to check if itll work on this machine to be sure if it’s a software issue or hardware issue. But again, gaming is ok, no artifacts.my specs:Hi @vladislav.abyshkin ,
While i am checking on this, in the meantime can you pls confirm if there are no other processes running on the system?
Also can you please check if the below file was at toolkit\cuda\bin ?File was still therePowered by Discourse, best viewed with JavaScript enabled"
503,how-to-build-ml-model-using-bigquery,"
Click the image to read the article
Find more #DSotD postsHave an idea you would like to see featured here on the Data Science of the Day?Thnx for sharing it! I find it really helpful! Maybe you have something similar to share with the rest of the world?Hey there! Thanks for sharing this article on building ML models using BigQuery. I’m new to this forum and just stumbled upon this post. I’m really interested in learning more about this topic, and your post has definitely helped me gain a better understanding.
I actually discovered another resource that might be useful for anyone: guide on ga4 to bigquery integration. It walks you through the process step by step. I found it to be really informative and thought it might be a helpful addition to what you’ve already shared.
I’m really excited to delve deeper into this topic and learn more about how to use BigQuery for ML modeling. It’s amazing how much data we have access to these days, and being able to use it to gain insights and make predictions is really exciting to me.Powered by Discourse, best viewed with JavaScript enabled"
504,need-help-for-nvidia-dali,"Hello,Can I have a working example of “nvidia.dali.fn.random_bbox_crop” with all the parameters?Thanks.Hi,This forum talks more about issues and updates related to TensorRT. We recommend that you please reach out to the DALI related platform to get better help.The following document may help you.
https://docs.nvidia.com/deeplearning/dali/user-guide/docs/operations/nvidia.dali.fn.random_bbox_crop.html#nvidia.dali.fn.random_bbox_cropThank you.This topic was automatically closed 14 days after the last reply. New replies are no longer allowed.Powered by Discourse, best viewed with JavaScript enabled"
505,no-result-when-specifying-offline-mode-and-streaming-false,"Please provide the following information when requesting support.Hardware - GPU - RTX 3060 12GB
Hardware - CPU - AMD Ryzen 3600
Operating System - Ubuntu 22.04
Riva Version - 2.11
TLT Version (if relevant)When configuring a model with riva-build for offline ASR, and specifying --streaming=false, no responses are returned when using RecognizeRequest. When --streaming=true, it works fine. I need to disable streaming to reduce GPU memory footprint. I’ve tried with the Conformer-CTC Large and XL models with the same result.Config (for Large model):Hi @steve.pritchardThanks for your interest in RivaI will check with the internal team regarding this issue and get back
If I need additional information midway I will let you knowKind Regards,
RoshandevHi, any feedback on this one? Cheers.Hi, following up on this. This is still true for 2.12.1Powered by Discourse, best viewed with JavaScript enabled"
